Fighter 0 Round 1 KD,Fighter 1 Round 1 KD,Fighter 0 Round 1 Sig. str.,Fighter 1 Round 1 Sig. str.,Fighter 0 Round 1 Sig. str. %,Fighter 1 Round 1 Sig. str. %,Fighter 0 Round 1 Total str.,Fighter 1 Round 1 Total str.,Fighter 0 Round 1 Td,Fighter 1 Round 1 Td,Fighter 0 Round 1 Td %,Fighter 1 Round 1 Td %,Fighter 0 Round 1 Sub. att,Fighter 1 Round 1 Sub. att,Fighter 0 Round 1 Rev.,Fighter 1 Round 1 Rev.,Fighter 0 Round 1 Ctrl,Fighter 1 Round 1 Ctrl,Fighter 0 Name,Fighter 1 Name,Fighter 0 Round 2 KD,Fighter 1 Round 2 KD,Fighter 0 Round 2 Sig. str.,Fighter 1 Round 2 Sig. str.,Fighter 0 Round 2 Sig. str. %,Fighter 1 Round 2 Sig. str. %,Fighter 0 Round 2 Total str.,Fighter 1 Round 2 Total str.,Fighter 0 Round 2 Td,Fighter 1 Round 2 Td,Fighter 0 Round 2 Td %,Fighter 1 Round 2 Td %,Fighter 0 Round 2 Sub. att,Fighter 1 Round 2 Sub. att,Fighter 0 Round 2 Rev.,Fighter 1 Round 2 Rev.,Fighter 0 Round 2 Ctrl,Fighter 1 Round 2 Ctrl,Fighter 0 Round 3 KD,Fighter 1 Round 3 KD,Fighter 0 Round 3 Sig. str.,Fighter 1 Round 3 Sig. str.,Fighter 0 Round 3 Sig. str. %,Fighter 1 Round 3 Sig. str. %,Fighter 0 Round 3 Total str.,Fighter 1 Round 3 Total str.,Fighter 0 Round 3 Td,Fighter 1 Round 3 Td,Fighter 0 Round 3 Td %,Fighter 1 Round 3 Td %,Fighter 0 Round 3 Sub. att,Fighter 1 Round 3 Sub. att,Fighter 0 Round 3 Rev.,Fighter 1 Round 3 Rev.,Fighter 0 Round 3 Ctrl,Fighter 1 Round 3 Ctrl,Fighter 0 Round 1 Sig. str,Fighter 1 Round 1 Sig. str,Fighter 0 Round 1 Head,Fighter 1 Round 1 Head,Fighter 0 Round 1 Body,Fighter 1 Round 1 Body,Fighter 0 Round 1 Leg,Fighter 1 Round 1 Leg,Fighter 0 Round 1 Distance,Fighter 1 Round 1 Distance,Fighter 0 Round 1 Clinch,Fighter 1 Round 1 Clinch,Fighter 0 Round 1 Ground,Fighter 1 Round 1 Ground,Fighter 0 Round 2 Sig. str,Fighter 1 Round 2 Sig. str,Fighter 0 Round 2 Head,Fighter 1 Round 2 Head,Fighter 0 Round 2 Body,Fighter 1 Round 2 Body,Fighter 0 Round 2 Leg,Fighter 1 Round 2 Leg,Fighter 0 Round 2 Distance,Fighter 1 Round 2 Distance,Fighter 0 Round 2 Clinch,Fighter 1 Round 2 Clinch,Fighter 0 Round 2 Ground,Fighter 1 Round 2 Ground,Fighter 0 Round 3 Sig. str,Fighter 1 Round 3 Sig. str,Fighter 0 Round 3 Head,Fighter 1 Round 3 Head,Fighter 0 Round 3 Body,Fighter 1 Round 3 Body,Fighter 0 Round 3 Leg,Fighter 1 Round 3 Leg,Fighter 0 Round 3 Distance,Fighter 1 Round 3 Distance,Fighter 0 Round 3 Clinch,Fighter 1 Round 3 Clinch,Fighter 0 Round 3 Ground,Fighter 1 Round 3 Ground,Winner,Method,Fighter 0 Round 4 KD,Fighter 1 Round 4 KD,Fighter 0 Round 4 Sig. str.,Fighter 1 Round 4 Sig. str.,Fighter 0 Round 4 Sig. str. %,Fighter 1 Round 4 Sig. str. %,Fighter 0 Round 4 Total str.,Fighter 1 Round 4 Total str.,Fighter 0 Round 4 Td,Fighter 1 Round 4 Td,Fighter 0 Round 4 Td %,Fighter 1 Round 4 Td %,Fighter 0 Round 4 Sub. att,Fighter 1 Round 4 Sub. att,Fighter 0 Round 4 Rev.,Fighter 1 Round 4 Rev.,Fighter 0 Round 4 Ctrl,Fighter 1 Round 4 Ctrl,Fighter 0 Round 5 KD,Fighter 1 Round 5 KD,Fighter 0 Round 5 Sig. str.,Fighter 1 Round 5 Sig. str.,Fighter 0 Round 5 Sig. str. %,Fighter 1 Round 5 Sig. str. %,Fighter 0 Round 5 Total str.,Fighter 1 Round 5 Total str.,Fighter 0 Round 5 Td,Fighter 1 Round 5 Td,Fighter 0 Round 5 Td %,Fighter 1 Round 5 Td %,Fighter 0 Round 5 Sub. att,Fighter 1 Round 5 Sub. att,Fighter 0 Round 5 Rev.,Fighter 1 Round 5 Rev.,Fighter 0 Round 5 Ctrl,Fighter 1 Round 5 Ctrl,Fighter 0 Round 4 Sig. str,Fighter 1 Round 4 Sig. str,Fighter 0 Round 4 Head,Fighter 1 Round 4 Head,Fighter 0 Round 4 Body,Fighter 1 Round 4 Body,Fighter 0 Round 4 Leg,Fighter 1 Round 4 Leg,Fighter 0 Round 4 Distance,Fighter 1 Round 4 Distance,Fighter 0 Round 4 Clinch,Fighter 1 Round 4 Clinch,Fighter 0 Round 4 Ground,Fighter 1 Round 4 Ground,Fighter 0 Round 5 Sig. str,Fighter 1 Round 5 Sig. str,Fighter 0 Round 5 Head,Fighter 1 Round 5 Head,Fighter 0 Round 5 Body,Fighter 1 Round 5 Body,Fighter 0 Round 5 Leg,Fighter 1 Round 5 Leg,Fighter 0 Round 5 Distance,Fighter 1 Round 5 Distance,Fighter 0 Round 5 Clinch,Fighter 1 Round 5 Clinch,Fighter 0 Round 5 Ground,Fighter 1 Round 5 Ground,Fighter 0 Round 1 SC 1,Fighter 0 Round 1 SC 2,Fighter 0 Round 1 SC 3,Fighter 0 Round 2 SC 1,Fighter 0 Round 2 SC 2,Fighter 0 Round 2 SC 3,Fighter 0 Round 3 SC 1,Fighter 0 Round 3 SC 2,Fighter 0 Round 3 SC 3,Fighter 0 Round 4 SC 1,Fighter 0 Round 4 SC 2,Fighter 0 Round 4 SC 3,Fighter 0 Round 5 SC 1,Fighter 0 Round 5 SC 2,Fighter 0 Round 5 SC 3,Fighter 0 SC 1 Total,Fighter 0 SC 2 Total,Fighter 0 SC 3 Total,Fighter 1 Round 1 SC 1,Fighter 1 Round 1 SC 2,Fighter 1 Round 1 SC 3,Fighter 1 Round 2 SC 1,Fighter 1 Round 2 SC 2,Fighter 1 Round 2 SC 3,Fighter 1 Round 3 SC 1,Fighter 1 Round 3 SC 2,Fighter 1 Round 3 SC 3,Fighter 1 Round 4 SC 1,Fighter 1 Round 4 SC 2,Fighter 1 Round 4 SC 3,Fighter 1 Round 5 SC 1,Fighter 1 Round 5 SC 2,Fighter 1 Round 5 SC 3,Fighter 1 SC 1 Total,Fighter 1 SC 2 Total,Fighter 1 SC 3 Total
0,0,16,17,72.0,62.0,65,28,1,0,50.0,,0,1,0,0,214,25,Movsar Evloev,Diego Lopes,0.0,0.0,39.0,10.0,59.0,41.0,79.0,10.0,1.0,0.0,100.0,,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,33.0,10.0,80.0,55.0,39.0,10.0,2.0,0.0,50.0,,0.0,3.0,0.0,1.0,156.0,16.0,16,17,14,13,1,0,1,4,6,10,1,0,9,7,39.0,10.0,37.0,7.0,2.0,3.0,0.0,0.0,22.0,10.0,0.0,0.0,17.0,0.0,33.0,10.0,25.0,9.0,0.0,1.0,8.0,0.0,17.0,7.0,10.0,3.0,6.0,0.0,0,U-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,10,10,10,10,10,9,10,,,,,,,29,29,30,10,9,9,9,9,9,9,10,9,,,,,,,28,28,27
0,0,12,21,54.0,45.0,48,34,0,0,,,0,0,0,0,29,93,Kron Gracie,Charles Jourdain,0.0,0.0,10.0,21.0,71.0,44.0,68.0,55.0,0.0,0.0,,,0.0,0.0,0.0,0.0,14.0,183.0,0.0,0.0,10.0,38.0,47.0,50.0,55.0,86.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,132.0,12,21,4,19,0,2,8,0,12,15,0,6,0,0,10.0,21.0,5.0,17.0,1.0,4.0,4.0,0.0,10.0,12.0,0.0,4.0,0.0,5.0,10.0,38.0,9.0,23.0,0.0,8.0,1.0,7.0,10.0,27.0,0.0,6.0,0.0,5.0,1,U-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9,9,9,9,9,,,,,,,27,27,27,10,10,10,10,10,10,10,10,10,,,,,,,30,30,30
0,0,44,44,50.0,78.0,45,45,0,0,,0.0,0,0,0,0,48,0,Khaos Williams,Rolando Bedoya,0.0,0.0,39.0,40.0,43.0,66.0,39.0,40.0,0.0,0.0,,,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,47.0,65.0,44.0,69.0,47.0,65.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.0,7.0,44,44,21,26,15,9,8,9,42,37,2,7,0,0,39.0,40.0,17.0,25.0,8.0,3.0,14.0,12.0,37.0,37.0,2.0,3.0,0.0,0.0,47.0,65.0,30.0,52.0,6.0,3.0,11.0,10.0,47.0,62.0,0.0,3.0,0.0,0.0,0,S-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,9,10,10,9,9,9,9,,,,,,,29,29,27,9,9,10,9,9,10,10,10,10,,,,,,,28,28,30
0,0,7,4,77.0,57.0,18,31,0,1,,100.0,0,0,0,0,0,276,Marina Rodriguez,Virna Jandiroba,0.0,0.0,5.0,11.0,45.0,68.0,27.0,34.0,0.0,1.0,,25.0,0.0,0.0,0.0,1.0,5.0,246.0,0.0,0.0,21.0,12.0,50.0,60.0,70.0,26.0,0.0,1.0,,50.0,0.0,0.0,0.0,0.0,0.0,200.0,7,4,6,4,0,0,1,0,1,0,0,0,6,4,5.0,11.0,2.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,8.0,21.0,12.0,19.0,10.0,2.0,1.0,0.0,1.0,9.0,7.0,1.0,2.0,11.0,3.0,1,U-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,9,-,-,9,-,-,9,,,,,,,28,28,27,-,-,10,-,-,10,-,-,10,,,,,,,29,29,30
0,0,27,20,79.0,51.0,33,23,1,0,50.0,0.0,0,0,0,0,95,34,Marcos Rogerio de Lima,Waldo Cortes-Acosta,0.0,0.0,15.0,19.0,78.0,51.0,26.0,22.0,2.0,0.0,50.0,,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,17.0,43.0,73.0,58.0,17.0,43.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,26.0,0.0,27,20,7,7,5,10,15,3,26,17,0,3,1,0,15.0,19.0,6.0,13.0,2.0,4.0,7.0,2.0,13.0,19.0,2.0,0.0,0.0,0.0,17.0,43.0,7.0,34.0,4.0,4.0,6.0,5.0,17.0,43.0,0.0,0.0,0.0,0.0,0,U-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,10,9,9,9,,,,,,,29,29,29,9,9,9,9,9,9,10,10,10,,,,,,,28,28,28
0,0,12,29,42.0,72.0,12,30,1,0,25.0,,0,0,0,0,54,8,Josh Quinlan,Trey Waters,0.0,0.0,18.0,35.0,43.0,44.0,18.0,35.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,33.0,47.0,20.0,41.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,19.0,12,29,5,23,0,4,7,2,8,27,2,1,2,1,18.0,35.0,7.0,31.0,4.0,1.0,7.0,3.0,18.0,35.0,0.0,0.0,0.0,0.0,20.0,40.0,14.0,39.0,1.0,1.0,5.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,1,U-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9,9,9,9,9,,,,,,,27,27,27,10,10,10,10,10,10,10,10,10,,,,,,,30,30,30
0,0,27,45,52.0,45.0,30,48,0,0,,,0,0,0,0,20,57,Martin Buday,Jake Collier,0.0,0.0,38.0,27.0,58.0,49.0,51.0,29.0,0.0,0.0,,,0.0,0.0,0.0,0.0,8.0,140.0,0.0,0.0,33.0,22.0,54.0,41.0,64.0,30.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,77.0,74.0,27,45,20,32,2,7,5,6,26,43,1,0,0,2,38.0,27.0,22.0,20.0,14.0,6.0,2.0,1.0,24.0,18.0,14.0,9.0,0.0,0.0,33.0,22.0,24.0,11.0,8.0,9.0,1.0,2.0,22.0,16.0,4.0,6.0,7.0,0.0,0,U-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,10,10,10,10,10,10,,,,,,,29,29,29,10,10,10,9,9,9,9,9,9,,,,,,,28,28,28
0,0,13,7,68.0,50.0,28,8,4,0,66.0,,0,1,0,0,215,0,Cody Durden,Charles Johnson,0.0,0.0,21.0,22.0,63.0,55.0,26.0,27.0,4.0,0.0,66.0,,0.0,0.0,0.0,0.0,198.0,5.0,0.0,0.0,22.0,23.0,46.0,48.0,26.0,25.0,3.0,0.0,50.0,,0.0,0.0,0.0,0.0,160.0,3.0,13,7,7,3,1,3,5,1,11,6,0,0,2,1,21.0,22.0,16.0,12.0,3.0,10.0,2.0,0.0,15.0,19.0,1.0,3.0,5.0,0.0,22.0,23.0,16.0,15.0,5.0,6.0,1.0,2.0,20.0,21.0,2.0,2.0,0.0,0.0,0,U-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,10,10,10,10,,,,,,,30,30,30,9,9,9,9,9,9,9,9,9,,,,,,,27,27,27
0,0,21,24,38.0,82.0,25,31,0,0,0.0,,0,0,0,0,54,35,Hailey Cowan,Jamey-Lyn Horth,0.0,0.0,23.0,28.0,43.0,66.0,31.0,37.0,1.0,0.0,50.0,,0.0,0.0,0.0,0.0,133.0,7.0,0.0,0.0,19.0,24.0,45.0,72.0,29.0,31.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,103.0,25.0,21,24,15,13,6,7,0,4,12,13,9,11,0,0,23.0,28.0,11.0,14.0,9.0,11.0,3.0,3.0,16.0,18.0,4.0,10.0,3.0,0.0,19.0,24.0,12.0,10.0,6.0,12.0,1.0,2.0,15.0,15.0,3.0,9.0,1.0,0.0,1,U-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,10,10,10,9,9,9,,,,,,,28,28,28,10,10,10,9,9,9,10,10,10,,,,,,,29,29,29
1,0,28,22,56.0,68.0,42,36,0,0,0.0,0.0,0,0,0,0,64,97,Alexandre Pantoja,Brandon Moreno,0.0,0.0,33.0,41.0,44.0,53.0,36.0,41.0,0.0,2.0,,100.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,23.0,26.0,47.0,55.0,25.0,29.0,2.0,0.0,66.0,,0.0,0.0,0.0,2.0,121.0,37.0,28,22,23,20,4,2,1,0,19,20,4,2,5,0,33.0,41.0,27.0,37.0,6.0,4.0,0.0,0.0,31.0,38.0,1.0,1.0,1.0,2.0,23.0,26.0,14.0,24.0,8.0,1.0,1.0,1.0,15.0,22.0,2.0,0.0,6.0,4.0,0,S-DEC,0.0,0.0,20.0,31.0,40.0,64.0,23.0,34.0,3.0,0.0,75.0,,0.0,0.0,0.0,1.0,184.0,24.0,0.0,0.0,25.0,27.0,48.0,65.0,35.0,27.0,1.0,0.0,100.0,,0.0,0.0,0.0,0.0,137.0,0.0,20.0,31.0,18.0,27.0,1.0,4.0,1.0,0.0,15.0,23.0,5.0,7.0,0.0,1.0,25.0,27.0,24.0,25.0,1.0,2.0,0.0,0.0,24.0,25.0,1.0,2.0,0.0,0.0,10,10,10,9,9,9,9,10,10,9,9,9,9,10,10,46,48,48,9,9,9,10,10,10,10,9,9,10,10,10,10,9,9,49,47,47
0,0,38,34,70.0,49.0,39,34,0,0,0.0,,0,0,0,0,0,0,Dan Hooker,Jalin Turner,0.0,0.0,44.0,34.0,54.0,56.0,48.0,34.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,43.0,32.0,69.0,66.0,85.0,45.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,173.0,18.0,38,34,16,16,8,13,14,5,35,30,3,4,0,0,44.0,34.0,27.0,23.0,9.0,9.0,8.0,2.0,38.0,25.0,6.0,9.0,0.0,0.0,43.0,32.0,34.0,24.0,8.0,8.0,1.0,0.0,27.0,23.0,10.0,5.0,6.0,4.0,0,S-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,10,10,10,9,10,10,,,,,,,28,29,29,10,10,10,9,9,9,10,9,9,,,,,,,29,28,28
1,0,6,27,60.0,90.0,6,36,0,0,,,1,0,0,1,11,163,Edgar Chairez,Tatsuro Taira,0.0,0.0,4.0,17.0,57.0,65.0,5.0,57.0,0.0,1.0,,100.0,0.0,1.0,0.0,0.0,14.0,250.0,0.0,0.0,15.0,17.0,71.0,77.0,15.0,28.0,0.0,1.0,,50.0,1.0,0.0,1.0,0.0,0.0,180.0,6,27,2,18,1,0,3,9,6,11,0,0,0,16,4.0,17.0,3.0,16.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,16.0,15.0,17.0,10.0,6.0,4.0,2.0,1.0,9.0,15.0,14.0,0.0,0.0,0.0,3.0,1,U-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,8,8,8,10,10,10,,,,,,,27,27,27,10,10,10,10,10,10,9,9,9,,,,,,,29,29,29
0,0,1,2,50.0,100.0,3,29,0,1,,100.0,0,1,0,0,0,277,Esteban Ribovics,Kamuela Kirk,0.0,0.0,65.0,35.0,55.0,52.0,71.0,36.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,49.0,19.0,59.0,50.0,61.0,21.0,1.0,2.0,100.0,22.0,0.0,0.0,0.0,0.0,29.0,103.0,1,2,0,2,0,0,1,0,1,2,0,0,0,0,65.0,35.0,58.0,20.0,6.0,9.0,1.0,6.0,55.0,31.0,4.0,4.0,6.0,0.0,49.0,19.0,36.0,14.0,11.0,3.0,2.0,2.0,36.0,18.0,6.0,1.0,7.0,0.0,0,U-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,10,10,10,10,10,10,,,,,,,29,29,29,10,10,10,9,9,9,9,9,9,,,,,,,28,28,28
0,0,23,2,65.0,33.0,44,4,1,0,50.0,,0,0,0,0,235,5,Grant Dawson,Damir Ismagulov,0.0,0.0,5.0,10.0,27.0,55.0,22.0,14.0,1.0,0.0,100.0,,1.0,0.0,0.0,0.0,237.0,0.0,0.0,0.0,2.0,1.0,50.0,25.0,18.0,17.0,1.0,0.0,50.0,,0.0,0.0,0.0,1.0,272.0,3.0,23,2,21,1,1,1,1,0,4,2,1,0,18,0,5.0,10.0,5.0,5.0,0.0,5.0,0.0,0.0,3.0,10.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0,U-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,10,10,10,10,,,,,,,30,30,30,8,9,9,9,9,9,9,9,9,,,,,,,26,27,27
0,0,15,11,37.0,42.0,15,13,0,0,,0.0,0,0,0,0,5,74,Michael Morales,Max Griffin,0.0,0.0,31.0,15.0,44.0,39.0,31.0,15.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,26.0,10.0,48.0,26.0,27.0,11.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,20.0,51.0,15,11,9,8,3,1,3,2,13,11,2,0,0,0,31.0,15.0,30.0,10.0,1.0,3.0,0.0,2.0,29.0,14.0,2.0,1.0,0.0,0.0,26.0,10.0,20.0,10.0,1.0,0.0,5.0,0.0,26.0,10.0,0.0,0.0,0.0,0.0,0,U-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,10,10,10,10,10,10,,,,,,,29,29,29,10,10,10,9,9,9,9,9,9,,,,,,,28,28,28
0,0,28,16,52.0,32.0,28,18,0,0,0.0,,0,0,0,0,17,0,Melissa Gatto,Ariane Lipski,0.0,0.0,33.0,26.0,50.0,56.0,45.0,39.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,136.0,12.0,0.0,0.0,24.0,24.0,35.0,44.0,27.0,24.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,24.0,35.0,28,16,13,3,10,9,5,4,25,14,3,2,0,0,33.0,26.0,11.0,10.0,17.0,12.0,5.0,4.0,23.0,18.0,10.0,8.0,0.0,0.0,24.0,24.0,15.0,15.0,7.0,6.0,2.0,3.0,22.0,21.0,2.0,2.0,0.0,1.0,1,S-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,10,10,9,9,9,9,9,,,,,,,29,27,28,9,10,9,9,10,10,10,10,10,,,,,,,28,30,29
0,0,12,33,46.0,61.0,35,68,0,0,,,0,0,0,0,8,139,Karol Rosa,Yana Santos,0.0,0.0,20.0,29.0,45.0,65.0,42.0,48.0,0.0,0.0,,,0.0,0.0,0.0,0.0,8.0,94.0,0.0,0.0,34.0,33.0,56.0,56.0,40.0,35.0,1.0,0.0,100.0,,0.0,0.0,0.0,0.0,25.0,0.0,12,33,7,11,4,17,1,5,8,14,4,19,0,0,20.0,29.0,14.0,5.0,5.0,13.0,1.0,11.0,16.0,18.0,4.0,11.0,0.0,0.0,34.0,33.0,17.0,4.0,9.0,12.0,8.0,17.0,24.0,31.0,4.0,2.0,6.0,0.0,0,S-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,10,10,10,10,10,,,,,,,28,29,29,10,10,10,10,9,9,9,9,9,,,,,,,29,28,28
0,0,10,3,45.0,20.0,31,18,0,0,,0.0,0,0,0,1,128,82,Luana Carolina,Ivana Petrovic,0.0,0.0,16.0,13.0,42.0,40.0,47.0,28.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,84.0,118.0,0.0,0.0,15.0,6.0,55.0,40.0,34.0,31.0,1.0,1.0,50.0,33.0,0.0,2.0,0.0,0.0,133.0,51.0,10,3,3,3,0,0,7,0,6,3,0,0,4,0,16.0,13.0,6.0,9.0,7.0,4.0,3.0,0.0,11.0,7.0,5.0,4.0,0.0,2.0,15.0,6.0,9.0,3.0,4.0,1.0,2.0,2.0,10.0,6.0,2.0,0.0,3.0,0.0,0,U-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,9,9,9,10,,,,,,,29,29,29,9,9,9,9,9,10,10,10,9,,,,,,,28,28,28
0,0,13,17,44.0,54.0,13,17,0,0,,0.0,0,0,0,0,0,7,Blagoy Ivanov,Alexandr Romanov,0.0,0.0,9.0,22.0,32.0,53.0,9.0,38.0,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,22.0,46.0,43.0,56.0,22.0,49.0,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,0.0,63.0,13,17,11,5,1,5,1,7,13,16,0,1,0,0,9.0,22.0,7.0,12.0,2.0,2.0,0.0,8.0,9.0,18.0,0.0,1.0,0.0,3.0,22.0,46.0,20.0,35.0,2.0,4.0,0.0,7.0,22.0,40.0,0.0,2.0,0.0,4.0,1,U-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9,9,9,9,9,,,,,,,27,27,27,10,10,10,10,10,10,10,10,10,,,,,,,30,30,30
0,0,21,14,37.0,20.0,21,14,0,0,,,0,0,0,0,0,0,Ilia Topuria,Josh Emmett,0.0,0.0,30.0,19.0,40.0,27.0,30.0,19.0,0.0,0.0,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,37.0,31.0,40.0,38.0,37.0,31.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,21,14,14,8,4,4,3,2,21,14,0,0,0,0,30.0,19.0,25.0,8.0,0.0,6.0,5.0,5.0,25.0,19.0,0.0,0.0,5.0,0.0,37.0,31.0,30.0,16.0,3.0,7.0,4.0,8.0,37.0,31.0,0.0,0.0,0.0,0.0,0,U-DEC,1.0,0.0,56.0,13.0,56.0,25.0,62.0,15.0,0.0,0.0,,,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,8.0,10.0,36.0,27.0,21.0,10.0,3.0,0.0,100.0,,0.0,0.0,0.0,0.0,153.0,0.0,56.0,13.0,50.0,6.0,2.0,6.0,4.0,1.0,26.0,13.0,2.0,0.0,28.0,0.0,8.0,10.0,5.0,5.0,0.0,3.0,3.0,2.0,5.0,10.0,0.0,0.0,3.0,0.0,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,49,50,50,10,9,9,9,9,9,9,9,8,8,8,7,9,9,9,45,44,42
0,0,11,5,57.0,33.0,16,37,0,0,,0.0,0,0,0,0,101,119,Phil Rowe,Neil Magny,0.0,0.0,6.0,7.0,50.0,43.0,10.0,29.0,1.0,0.0,50.0,,0.0,0.0,0.0,0.0,123.0,116.0,0.0,0.0,17.0,17.0,51.0,50.0,25.0,43.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,54.0,36.0,11,5,6,5,1,0,4,0,10,3,1,2,0,0,6.0,7.0,3.0,4.0,1.0,3.0,2.0,0.0,6.0,3.0,0.0,4.0,0.0,0.0,17.0,17.0,8.0,14.0,1.0,2.0,8.0,1.0,16.0,11.0,1.0,6.0,0.0,0.0,1,S-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,9,9,10,9,9,9,10,,,,,,,28,29,28,9,9,10,10,9,10,10,10,9,,,,,,,29,28,29
